Nasal Cannula  Westmed Comfort Soft Plus  7'Tubing  CurvedTip,Curved tip with tubing (over the ear style) * Kink-resistant  six-channel inner lumen design * Clean  ready to use * Not made with natural rubber latex *,FGR104,4.71,8.56,Respiratory Care,CPAP Accessories,0,0,FGR104.jpg,1304,0,0,0,FGR104.jpg,,,,,,,,,
Oxygen Tubing Swivel Connector 1 Male/Male Connector,Connects oxygen tubing while preventing tangling or kinking * 1 male/male connector * Not made with natural rubber latex *,FGR107,3.08,5.6,Respiratory Care,CPAP Accessories,0,0,FGR107.jpg,1304,0,0,0,FGR107.jpg,,,,,,,,,
EarMates Soft Foam Cannula Ear Protectors  1 Pair,EarMates Soft Foam Cannula Ear Protectors fit over any standard cannula and provide comfort and protection from the tubing * Includes one pair of 3  x 3/8  ear protectors *,FGR109,3.71,6.74,Respiratory Care,CPAP Accessories,0,0,FGR109.jpg,1304,0,0,0,FGR109.jpg,,,,,,,,,
Cyber Body Slimmer  Blue,Effective workout to improve balance  strength  flexibility  endurance  toning & fat-loss * Physical energy level is increased and mental focus is enriched and enhanced * The Cyber Body Slimmer increases blood flow and involuntary neuromuscular stretch reflex  which will boost hormonal system response  generating more Endorphins (happy hormone)  more Collagen (better skin)  and more HGH (more muscle mass and less fat) and lower Cortisol level (stress and fat accumulation hormone) * With the technology  strong contractions can be repeated at a rapid rate  up to 3000 muscle contractions per minute * Since the muscle contractions are involuntary  nearly 100 percent of muscles are being worked * This is in contrast to conventional training  where only 40-60% of your muscles engage * Using more muscles with higher repetitions than conventional training can provide you with results for the whole body in only 15 minutes * The platform vibrates 550 times per minute *,FJ700B,835.48,1519.06,Exercise & Physical Therapy,Arm/Leg Exercisers,0,0,FJ700B.jpg,2198,0,0,0,FJ700B.jpg,FJ700B-1.jpg,FJ700B-2.jpg,FJ700B-3.jpg,FJ700B-4.jpg,,,,,
Cyber Body Slimmer  Grey,Effective workout to improve balance  strength  flexibility  endurance  toning & fat-loss * Physical energy level is increased and mental focus is enriched and enhanced * The Cyber Body Slimmer increases blood flow and involuntary neuromuscular stretch reflex  which will boost hormonal system response  generating more Endorphins (happy hormone)  more Collagen (better skin)  and more HGH (more muscle mass and less fat) and lower Cortisol level (stress and fat accumulation hormone) * With the technology  strong contractions can be repeated at a rapid rate  up to 3000 muscle contractions per minute * Since the muscle contractions are involuntary  nearly 100 percent of muscles are being worked * This is in contrast to conventional training  where only 40-60% of your muscles engage * Using more muscles with higher repetitions than conventional training can provide you with results for the whole body in only 15 minutes * The platform vibrates 550 times per minute *,FJ700G,835.48,1519.06,Exercise & Physical Therapy,Arm/Leg Exercisers,0,0,,2198,0,0,0,,,,,,,,,,
Titanium Gel / Foam Wheelchair Cushion  16  x 16  x 3.5,The Titanium cushion is specifically designed to offer superior pressure redistribution and positioning * Top layer of foam combined with a dual-chamber gel bladder * Middle layer of high-resilient  high-density foam encourages proper patient posture by allowing the patient to immerse into the cushion * Pommel acts as a built-in leg abductor * Low-shear  fluid-resistant stretch cover helps to maintain sensitive skin tissue * Non-skid bottom offers additional stability *,FPT-1,74.31,135.1,Wheelchairs & Accessories,Cushions - Gel,6.3,0,FPT-2.jpg,1209,18,16,4,,,,,,,,,,
Footrest Extension for Golden Lift Chairs,,FRE,106.21,193.11,Patient Chairs,Lift Chairs & Accessories,0,0,,1060,0,0,0,,,,,,,,,,
Freight Surcharge,,FS,0,0,Default Major Category,Default Minor Category,0,0,,1351,0,0,0,,,,,,,,,,
Folding Wall Mounted Shelf,Polished stainless steel * Perfect for writing or holding a lap top and easily folds when not in use * When open  unit measures 17 W x 15 D x 3 H *,FS1714,130.66,237.57,Exercise & Physical Therapy,Exercise Stations,0,0,fs1714.jpg,1135,0,0,0,,,,,,,,,,
Polar Hear Rate Monitor FT60M Black w/White Display  Male,Automatic age-based target zone : bpm / % *  To help you train safely and effectively  the training computer determines your heart rate target zone limits automatically according to your age-based maximum heart rate (220 minus age). The limits are determined either in beats per minute (bpm)  as a percentage (%) of your maximum heart rate  or as a heart rate reserve (% HRR). See also Maximal oxygen uptake (VO2max) and Manual target zone * Average and maximum heart rate of training * Heart rate : bpm / % * Heart rate is the measurement of the work your heart does. Heart rate can be expressed as the number of beats per minute or as percentage of your maximum heart rate. Heart rate can also be expressed as a percentage of your heart rate reserve  meaning the difference between your resting heart rate and maximum heart rate (HRR = HRmax - HRrest). In Polar software or during strength training  heart rate can be displayed as a graphical trend * HR-based target zones with visual and audible alarm * You can define your target zones for a training session based on heart rate to help define the right intensity. When you are out of the preset zones  the training computer will give a visual and audible alarm * HRmax (user set) * Manual target zone : bpm / % * This feature enables you to define the target zone as you want and is suitable for your training. You can set the target zone for your training as beats per minute (bpm)  as a percentage of your maximum heart rate  or as a percentage of your heart rate reserve (HRR%) * Polar Fitness Test:  Polar Fitness Test measures your aerobic fitness at rest in just five minutes. The result  Polar OwnIndex  evaluates your maximal oxygen uptake (VO2max). With the Polar Fitness Test you can measure your aerobic fitness by yourself  automatically and without any exertion. All you need is your training computer. The Polar Fitness Test is as accurate in predicting the VO2max as any sub maximal fitness test. The test is based on heart rate and heart rate variability at rest and personal information * Polar OwnCal©  calorie expenditure with fat percentage * Polar OwnCal calculates the number of kilocalories expended during training. This feature allows you to follow the kilocalories expended during one training session and cumulative kilocalories expended during several training sessions. Some Polar products also estimate the fat-burning percentage (fat% on display)  that is  kilocalories expended from fat during a workout which is expressed as a percentage of the total kilocalories burned. * Polar OwnCode© (5kHz) coded transmission *  Coded heart rate transmission automatically locks in a code to transmit your heart rate to the training computer. The training computer picks up your heart rate from your transmitter only. Coding prevents interference from other training computers * Polar OwnZone© : person,FT60,220.87,401.58,Blood Pressure,Heart Rate Monitors,0,0,ft60.jpg,1280,0,0,0,,,,,,,,,,
Polar Hear Rate Monitor FT60F Lilac  Female,Automatic age-based target zone : bpm / % *  To help you train safely and effectively  the training computer determines your heart rate target zone limits automatically according to your age-based maximum heart rate (220 minus age). The limits are determined either in beats per minute (bpm)  as a percentage (%) of your maximum heart rate  or as a heart rate reserve (% HRR). See also Maximal oxygen uptake (VO2max) and Manual target zone * Average and maximum heart rate of training * Heart rate : bpm / % * Heart rate is the measurement of the work your heart does. Heart rate can be expressed as the number of beats per minute or as percentage of your maximum heart rate. Heart rate can also be expressed as a percentage of your heart rate reserve  meaning the difference between your resting heart rate and maximum heart rate (HRR = HRmax - HRrest). In Polar software or during strength training  heart rate can be displayed as a graphical trend * HR-based target zones with visual and audible alarm * You can define your target zones for a training session based on heart rate to help define the right intensity. When you are out of the preset zones  the training computer will give a visual and audible alarm * HRmax (user set) * Manual target zone : bpm / % * This feature enables you to define the target zone as you want and is suitable for your training. You can set the target zone for your training as beats per minute (bpm)  as a percentage of your maximum heart rate  or as a percentage of your heart rate reserve (HRR%) * Polar Fitness Test:  Polar Fitness Test measures your aerobic fitness at rest in just five minutes. The result  Polar OwnIndex  evaluates your maximal oxygen uptake (VO2max). With the Polar Fitness Test you can measure your aerobic fitness by yourself  automatically and without any exertion. All you need is your training computer. The Polar Fitness Test is as accurate in predicting the VO2max as any sub maximal fitness test. The test is based on heart rate and heart rate variability at rest and personal information * Polar OwnCal©  calorie expenditure with fat percentage * Polar OwnCal calculates the number of kilocalories expended during training. This feature allows you to follow the kilocalories expended during one training session and cumulative kilocalories expended during several training sessions. Some Polar products also estimate the fat-burning percentage (fat% on display)  that is  kilocalories expended from fat during a workout which is expressed as a percentage of the total kilocalories burned. * Polar OwnCode© (5kHz) coded transmission *  Coded heart rate transmission automatically locks in a code to transmit your heart rate to the training computer. The training computer picks up your heart rate from your transmitter only. Coding prevents interference from other training computers * Polar OwnZone© : person,FT60F,220.87,401.58,Blood Pressure,Heart Rate Monitors,0,0,ft60.jpg,1280,0,0,0,,,,,,,,,,
Body Aligner w/ White Cover 22  x 8  x 8,Positioning Wedge w/cover * Maintains patient's position while reducing pressure in sensitive areas * Place along patients back when they are lying on their side * Can be placed at the small of the back when sitting in bed * 100% polyurethane foam * Features a white cover *,FW2385,21.28,38.69,Positioners,Body Positioners,1.8,1,,1089,23,10,10,,,,,,,,,,
Electric Scooter  Avenger  4-Wheel Heavy Duty Electric,4 wheeler * 500 lb weight capacity * A luxurious  heavy-duty scooter * Top speed 7 mph * Sporty mag wheels and rugged  oversized tires * Standard seat 22  wide * Easy to read control panel * Up to 20 mile range * This unit uses 2 batteries (not included) *  Please see #GT22NF,GA541,2713.2,4933.1,Mobility Products,Scooters/Parts,175,0,GA541.jpg,1060,58,25,51,,,,,,,,,,
Gateway Solid Surface Portable 3G Ramp  4'  Aluminum,The lightweight  heavy-duty aluminum means you don't have to worry about maintenance and ensures the Gateway Solid Surface Portable Ramp can be used in even the harshest of weather conditions * The lightweight  heavy-duty aluminum is more durable than wood  allowing you to repeatedly use the ramp every day without worrying about deterioration * The one-piece design of the Gateway Solid Surface Portable Ramp means no assembly is required * All you have to do is set it in place and it's ready for use * Slip-resistant surface * Designed with a permanent  extruded slip-resistant surface  the Gateway Solid Surface Portable Ramp makes sure that wheels don't lose traction  removing the worry of wheels slipping on the ramp * Useable size: 4'x36 x3.5  * Weight: 30 lbs * Weight capacity: 850 lbs * Usage guidelines suggest using this on heights up to 6  * Does not include the handrail,GATEWAY04,397.72,723.12,Wheelchairs & Accessories,Wheelchair - Ramps,30,0,gateway04.jpg,1092,49,39,5,gateway04.jpg,gateway04-1.jpg,,,,,,,,
Gateway Solid Surface Portable 3G Ramp  6'  Aluminum,The lightweight  heavy-duty aluminum means you don't have to worry about maintenance and ensures the Gateway Solid Surface Portable Ramp can be used in even the harshest of weather conditions * The lightweight  heavy-duty aluminum is more durable than wood  allowing you to repeatedly use the ramp every day without worrying about deterioration * The one-piece design of the Gateway Solid Surface Portable Ramp means no assembly is required * All you have to do is set it in place and it's ready for use * Slip-resistant surface * Designed with a permanent  extruded slip-resistant surface  the Gateway Solid Surface Portable Ramp makes sure that wheels don't lose traction  removing the worry of wheels slipping on the ramp * Useable size: 6'x36 x3.5  * Weight: 30 lbs * Weight capacity: 850 lbs * Usage guidelines suggest using this on heights up to 6  * Does not include the handrail,GATEWAY06,725.3,1318.73,Wheelchairs & Accessories,Wheelchair - Ramps,30,0,GATEWAY06.jpg,1092,49,39,5,GATEWAY06.jpg,GATEWAY06-1.jpg,,,,,,,,
Gateway Solid Surface Portable 3G Ramp  8'  Aluminum,The lightweight  heavy-duty aluminum means you don't have to worry about maintenance and ensures the Gateway Solid Surface Portable Ramp can be used in even the harshest of weather conditions * The lightweight  heavy-duty aluminum is more durable than wood  allowing you to repeatedly use the ramp every day without worrying about deterioration * The one-piece design of the Gateway Solid Surface Portable Ramp means no assembly is required * All you have to do is set it in place and it's ready for use * Slip-resistant surface * Designed with a permanent  extruded slip-resistant surface  the Gateway Solid Surface Portable Ramp makes sure that wheels don't lose traction  removing the worry of wheels slipping on the ramp * Useable size: 6'x36 x3.5  * Weight: 30 lbs * Weight capacity: 850 lbs * Usage guidelines suggest using this on heights up to 6  * Does not include the handrail,GATEWAY08,712.95,1296.27,Wheelchairs & Accessories,Wheelchair - Ramps,30,0,GATEWAY08.jpg,1092,49,39,5,GATEWAY08.jpg,GATEWAY08-1.jpg,,,,,,,,
Gateway Solid Surface Portable 3G Ramp  10'  Aluminum,The lightweight  heavy-duty aluminum means you don't have to worry about maintenance and ensures the Gateway Solid Surface Portable Ramp can be used in even the harshest of weather conditions * The lightweight  heavy-duty aluminum is more durable than wood  allowing you to repeatedly use the ramp every day without worrying about deterioration * The one-piece design of the Gateway Solid Surface Portable Ramp means no assembly is required * All you have to do is set it in place and it's ready for use * Slip-resistant surface * Designed with a permanent  extruded slip-resistant surface  the Gateway Solid Surface Portable Ramp makes sure that wheels don't lose traction  removing the worry of wheels slipping on the ramp * Useable size: 10'x36 x3.5  * Weight: 30 lbs * Weight capacity: 850 lbs * Usage guidelines suggest using this on heights up to 6  * Does not include the handrail,GATEWAY10,864.81,1572.39,Wheelchairs & Accessories,Wheelchair - Ramps,30,0,GATEWAY10.jpg,1092,49,39,5,GATEWAY10.jpg,GATEWAY10-1.jpg,,,,,,,,
Portable Ramp  Solid Surface 4' w/Handrails Two-Line 3G,The ramp is a  1-piece design means no assembly or moveable parts; just set the ramp in the desired position  and it's ready to use * The handrails (36 H) have to be bolted onto the ramp * Made of durable aluminum  so it will not rust  rot  or deteriorate from the outdoor elements  making this the perfect ramp to improve access to your home or business * Slip-resistant surface * The ramp measures 4'L x 36 W * Weight capacity: 850lbs * Perfect for wheelchairs & scooters *,GATEWAYHR04,1035.15,1882.09,Wheelchairs & Accessories,Wheelchair - Ramps,71,0,GATEWAYHR04.jpg,1092,73,38,6,GATEWAYHR04.jpg,GATEWAYHR04-1.jpg,,,,,,,,
Portable Ramp  Solid Surface 6' w/Handrails Two-Line 3G,The ramp is a  1-piece design means no assembly or moveable parts; just set the ramp in the desired position  and it's ready to use * The handrails (36 H) have to be bolted onto the ramp * Made of durable aluminum  so it will not rust  rot  or deteriorate from the outdoor elements  making this the perfect ramp to improve access to your home or business * Slip-resistant surface * The ramp measures 6'L x 36 W * Weight capacity: 850lbs * Perfect for wheelchairs & scooters *,GATEWAYHR06,1224.25,2225.91,Wheelchairs & Accessories,Wheelchair - Ramps,71,0,GATEWAYHR06.jpg,1092,73,38,6,GATEWAYHR06.jpg,GATEWAYHR06-1.jpg,,,,,,,,
Portable Ramp  Solid Surface 8' w/Handrails Two-Line 3G,The ramp is a  1-piece design means no assembly or moveable parts; just set the ramp in the desired position  and it's ready to use * The handrails (36 H) have to be bolted onto the ramp * Made of durable aluminum  so it will not rust  rot  or deteriorate from the outdoor elements  making this the perfect ramp to improve access to your home or business * Slip-resistant surface * The ramp measures 8'L x 36 W * Weight capacity: 850lbs * Perfect for wheelchairs & scooters *,GATEWAYHR08,1376.74,2503.16,Wheelchairs & Accessories,Wheelchair - Ramps,71,0,GATEWAYHR08.jpg,1092,73,38,6,GATEWAYHR08.jpg,GATEWAYHR08-1.jpg,,,,,,,,
Portable Ramp  Solid Surface 10' w/Handrails Two-Line 3G,The ramp is a  1-piece design means no assembly or moveable parts; just set the ramp in the desired position  and it?s ready to use * The handrails (36 H) have to be bolted onto the ramp * Made of durable aluminum  so it will not rust  rot  or deteriorate from the outdoor elements  making this the perfect ramp to improve access to your home or business * Slip-resistant surface * The ramp measures 10'L x 36 W * Weight capacity: 850lbs * Perfect for wheelchairs & scooters *,GATEWAYHR10,1793.28,3260.5,Wheelchairs & Accessories,Wheelchair - Ramps,93,0,GATEWAYHR10.jpg,1092,121,41,6,GATEWAYHR10.jpg,GATEWAYHR10-1.jpg,,,,,,,,
Golden Buzzaround Lite Scooter Red,This Buzzaround LT scooter is the smallest  lightest  and most portable Buzzaround scooter  however  it has a weight capacity of 300 lbs. and increased foot room. * The new Buzz LT also has a charger port in the delta tiller  a new hard plastic rugged basket  updated black wheels and a plush  padded seat. * Additionally  the Buzz LT comes with a lifetime warranty on the frame  a two-year warranty on the drive train and electronics  and comes standard with a one-year warranty on the batteries. * Enjoy its tight indoor maneuverability and smooth outdoor use with 3  of ground clearance. * Delta Tiller with Wraparound Handles. * 4 mph max speed. * Charging port below the control panel. * Availabile In Red Only. * Disassembles quickly and easily for transport. * LED Battery Gauge. * Easy Disassembly.,GB107,828.16,1505.74,Mobility Products,Scooters/Parts,0,0,,1060,0,0,0,,,,,,,,,,
Gel Pad Left 3/8  x 8   For Form Fit Wrist (8  version),Hot/Cold therapy option (Left side) for 317082  317083  317085  317087 & 317088,GB20L,5.75,10.45,Orthopedic Care,Wrist Braces & Supports,0,0,,1277,0,0,0,,,,,,,,,,
Gel Pad Right 3/8  x 8   For Form Fit Wrist (8  version),Hot/Cold therapy option (Right side)  for 317072  317073  317075  317077 & 317078,GB20R,5.75,10.45,Orthopedic Care,Wrist Braces & Supports,0,0,,1277,0,0,0,,,,,,,,,,
Gel Pad Left 3/8  x 10   For Form Fit Wrist & Forearm (10 ),Hot/Cold therapy option (Left side) for 617082  617083  617085  617087 & 617088,GB22L,5.75,10.45,Orthopedic Care,Wrist Braces & Supports,0,0,,1277,0,0,0,,,,,,,,,,
Gel Pad Right 3/8  x 10   For Form Fit Wrist & Forearm (10 ),Hot/Cold therapy option (Right side) for 617072  617073  617075  617077 & 617078,GB22R,5.75,10.45,Orthopedic Care,Wrist Braces & Supports,0,0,,1277,0,0,0,,,,,,,,,,
CompanionTM 3-Wheel Electric Scooter  Arctic Blue  Mid-Size,The all-new Companion scooter provides great style with high performance and user-friendly disassembly. New features include an adjustable LED headlight; new ergonomic control panel design with backlit battery gauge display; and wraparound Delta tiller. The Companion offers great value in a full-time portable scooter. Medicare Code K0806 Weight Capacity 300 lbs Drive Wheels Rear Maximum Speed 4.5 mph Operating Range 1 15.5 miles Ground Clearance 3.75  Turning Radius 39  Type Batteries 2-U1 Colors Red  Blue Freewheel Mode Yes Electronic Speed Control Yes Electro-Mechanical Brakes Yes Charger Off Board Controller 90 Amp Dynamic R Series Dimensions: 3 Length 42.5  Width 23.5  Height (ground to top of back of seat) 36.5  - 39.5  Ground to Top of Seat 23 - 26  Ground to Top of Deck 6.25  Deck to Top of Seat 17 - 20  Number of Seat Height Positions 4 Size of Increments 1  Front Axle to Rear Axle 30  Weight of Unit: (assembled) 169 lbs Front Half 46 lbs Rear Half 48 lbs Seat w/Arms 28 lbs Batteries 22 lbs ea Tires: Solid  low profile Front 9  Rear 9  Rear Anti-Tippers 2  Standard Seat: Stadium Style Slide Seat Standard Back Height - no headrest 16  Width x Depth 18  X 16  Color Black Vinyl Optional Seats: 3 Stadium Style Back Height - no headrest 16  Width x Depth 20 x 18  Color Black Seat Options: Pneumatic Rise Seat Option Yes Electric Rise Seat Option Yes Warranty: Frame Lifetime Drive Train 2 Years Electronics 2 2 Years,GC240AB,1505.74,2737.71,Mobility Products,Scooters/Parts,209,0,gc240ab.jpg,1060,45,26,25,,,,,,,,,,
CompanionTM 3-Wheel Electric Scooter Vermillion Red MidSize,The all-new Companion scooter provides great style with high performance and user-friendly disassembly. New features include an adjustable LED headlight; new ergonomic control panel design with backlit battery gauge display; and wraparound Delta tiller. The Companion offers great value in a full-time portable scooter. Medicare Code K0806 Weight Capacity 300 lbs Drive Wheels Rear Maximum Speed 4.5 mph Operating Range 1 15.5 miles Ground Clearance 3.75  Turning Radius 39  Type Batteries 2-U1 Colors Red  Blue Freewheel Mode Yes Electronic Speed Control Yes Electro-Mechanical Brakes Yes Charger Off Board Controller 90 Amp Dynamic R Series Dimensions: 3 Length 42.5  Width 23.5  Height (ground to top of back of seat) 36.5  - 39.5  Ground to Top of Seat 23 - 26  Ground to Top of Deck 6.25  Deck to Top of Seat 17 - 20  Number of Seat Height Positions 4 Size of Increments 1  Front Axle to Rear Axle 30  Weight of Unit: (assembled) 169 lbs Front Half 46 lbs Rear Half 48 lbs Seat w/Arms 28 lbs Batteries 22 lbs ea Tires: Solid  low profile Front 9  Rear 9  Rear Anti-Tippers 2  Standard Seat: Stadium Style Slide Seat Standard Back Height - no headrest 16  Width x Depth 18  X 16  Color Black Vinyl Optional Seats: 3 Stadium Style Back Height - no headrest 16  Width x Depth 20 x 18  Color Black Seat Options: Pneumatic Rise Seat Option Yes Electric Rise Seat Option Yes Warranty: Frame Lifetime Drive Train 2 Years Electronics 2 2 Years,GC240VR,1505.74,2737.71,Mobility Products,Scooters/Parts,209,0,gc240vr.jpg,1060,45,26,25,,,,,,,,,,
CompanionTM II 3-Wheel Elec Scooter Arctic Blue Full-Size,The Companion three-wheel scooter offers more leg room and foot room with a wider front deck and a stylish new design. Features include easy disassembly; an adjustable LED headlight; ergonomic control panel design with backlit battery gauge display; and wraparound Delta tiller. The Companion is the ultimate value in a full-time portable scooter. Model GC340 Weight Capacity 350 lbs Drive Wheels Rear Maximum Speed 4.5 mph Operating Range1 16.5 miles Ground Clearance to center deck 4.5  Ground Clearance to transaxle/motor 2.5  Turning Radius 40.5  Type Batteries 2-U1 Colors Red  Blue Freewheel Mode Yes Electronic Speed Control Yes Electro-Mechanical Brakes Yes Charger Off Board Controller 90 Amp Dynamic R Series Dimensions: Length 45.5  Width 23.5  Height (ground to top of back of seat) 36.5  - 39.5  Ground to Top of Seat 23 - 26  Ground to Top of Deck 6.25  Deck to Top of Seat 17 - 20  Number of Seat Height Positions 4 Size of Increments 1  Front Axle to Rear Axle 34.5  Weight of Unit: (assembled) 173 lbs Front Half 48 lbs Rear Half 48 lbs Seat w/Arms 28 lbs Batteries 22 lbs ea. Tires: Solid/Low Profi le Front 9  Rear 10  Rear Anti-Tippers 3  Standard Seat: Stadium Style Slide Seat Standard Back Height - no headrest 16  Width x Depth 18  X 16  Color Black Vinyl Warranty: Frame Lifetime Drive Train 2 Years Electronics  2 Years,GC340AB,1808.28,3287.79,Mobility Products,Scooters/Parts,216,0,gc340ab.jpg,1060,49,27,22,,,,,,,,,,
CompanionTM II 3-Wheel Elec Scooter Vermillion Red Full-Sz,The Companion three-wheel scooter offers more leg room and foot room with a wider front deck and a stylish new design. Features include easy disassembly; an adjustable LED headlight; ergonomic control panel design with backlit battery gauge display; and wraparound Delta tiller. The Companion is the ultimate value in a full-time portable scooter. Model GC340 Weight Capacity 350 lbs Drive Wheels Rear Maximum Speed 4.5 mph Operating Range1 16.5 miles Ground Clearance to center deck 4.5  Ground Clearance to transaxle/motor 2.5  Turning Radius 40.5  Type Batteries 2-U1 Colors Red  Blue Freewheel Mode Yes Electronic Speed Control Yes Electro-Mechanical Brakes Yes Charger Off Board Controller 90 Amp Dynamic R Series Dimensions: Length 45.5  Width 23.5  Height (ground to top of back of seat) 36.5  - 39.5  Ground to Top of Seat 23 - 26  Ground to Top of Deck 6.25  Deck to Top of Seat 17 - 20  Number of Seat Height Positions 4 Size of Increments 1  Front Axle to Rear Axle 34.5  Weight of Unit: (assembled) 173 lbs Front Half 48 lbs Rear Half 48 lbs Seat w/Arms 28 lbs Batteries 22 lbs ea. Tires: Solid/Low Profi le Front 9  Rear 10  Rear Anti-Tippers 3  Standard Seat: Stadium Style Slide Seat Standard Back Height - no headrest 16  Width x Depth 18  X 16  Color Black Vinyl Warranty: Frame Lifetime Drive Train 2 Years Electronics  2 Years,GC340VR,1808.28,3287.79,Mobility Products,Scooters/Parts,216,0,gc340vr.jpg,1060,49,27,22,,,,,,,,,,
CompanionTM II 4-Wheel Elec Scooter  Arctic Blue Full-Size,The Companion four-wheel scooter offers the most leg room and foot room in its class with a modern  rugged design. Features include easy disassembly; an adjustable LED headlight; ergonomic control panel design with backlit battery gauge display; and wraparound Delta tiller. The Companion four-wheel is rugged  dependable and an outstanding value for a full-time  four-wheel scooter. Medicare Code K0807 Weight Capacity 350 lbs Drive Wheels Rear Maximum Speed 4.5 mph Operating Range 1 15 miles Ground Clearance to center deck 4.5Ì Ground Clearance to transaxle/motor 2.5Ì Turning Radius 53.5Ì Type Batteries 2-U1 Colors Red  Blue Freewheel Mode Yes Electronic Speed Control Yes Electro-Mechanical Brakes Yes Charger Off Board Controller 90 Amp Dynamic R Series Dimensions 3: Length 47.5  Width 24  Height (ground to top of back of seat) 36.5 - 39.5  Ground to Top of Seat 23  - 26  Ground to Top of Deck 6.25  Deck to Top of Seat 17  - 20  Number of Seat Height Positions 4 Size of Increments 1  Front Axle to Rear Axle 35.5  Weight of Unit: (assembled) 186 lbs Front Half 63 lbs Rear Half 48 lbs Seat w/Arms 28 lbs Batteries 22 lbs ea. Tires: Solid/Low Profi le Front 9  Rear 10  Rear Anti-Tippers 3  Standard Seat 3: Stadium Style Slide Seat Standard Back Height - no headrest 16  Width x Depth 18  X 16  Color Black Vinyl Optional Seats 3: Stadium Style Back Height - no headrest 17.5  Width 16   18  or 20  Depth 16  or 18  Color Charcoal Vinyl  Nubuck Vinyl Optional Seats 2 3: CaptainÊs Highback Back Height - no headrest 21  Back Height with headrest 29  Width 18Ì Depth 18Ì Color Coffee/Sand  Charcoal/Gray Seat Options: Pneumatic Rise Seat Option Yes Electric Rise Seat Option Yes Warranty: Frame Lifetime Drive Train 2 Years,GC440AB,1847.32,3358.76,Mobility Products,Scooters/Parts,226,0,gc440ab.jpg,1060,50,27,22,,,,,,,,,,
CompanionTM II 4-Wheel Elec Scooter Vermillion Red Full-Sz,The Companion four-wheel scooter offers the most leg room and foot room in its class with a modern  rugged design. Features include easy disassembly; an adjustable LED headlight; ergonomic control panel design with backlit battery gauge display; and wraparound Delta tiller. The Companion four-wheel is rugged  dependable and an outstanding value for a full-time  four-wheel scooter. Medicare Code K0807 Weight Capacity 350 lbs Drive Wheels Rear Maximum Speed 4.5 mph Operating Range 1 15 miles Ground Clearance to center deck 4.5Ì Ground Clearance to transaxle/motor 2.5Ì Turning Radius 53.5Ì Type Batteries 2-U1 Colors Red  Blue Freewheel Mode Yes Electronic Speed Control Yes Electro-Mechanical Brakes Yes Charger Off Board Controller 90 Amp Dynamic R Series Dimensions 3: Length 47.5  Width 24  Height (ground to top of back of seat) 36.5 - 39.5  Ground to Top of Seat 23  - 26  Ground to Top of Deck 6.25  Deck to Top of Seat 17  - 20  Number of Seat Height Positions 4 Size of Increments 1  Front Axle to Rear Axle 35.5  Weight of Unit: (assembled) 186 lbs Front Half 63 lbs Rear Half 48 lbs Seat w/Arms 28 lbs Batteries 22 lbs ea. Tires: Solid/Low Profi le Front 9  Rear 10  Rear Anti-Tippers 3  Standard Seat 3: Stadium Style Slide Seat Standard Back Height - no headrest 16  Width x Depth 18  X 16  Color Black Vinyl Optional Seats 3: Stadium Style Back Height - no headrest 17.5  Width 16   18  or 20  Depth 16  or 18  Color Charcoal Vinyl  Nubuck Vinyl Optional Seats 2 3: CaptainÊs Highback Back Height - no headrest 21  Back Height with headrest 29  Width 18Ì Depth 18Ì Color Coffee/Sand  Charcoal/Gray Seat Options: Pneumatic Rise Seat Option Yes Electric Rise Seat Option Yes Warranty: Frame Lifetime Drive Train 2 Years,GC440VR,1847.32,3358.76,Mobility Products,Scooters/Parts,226,0,gc440vr.jpg,1060,50,27,22,,,,,,,,,,
Tuffsat Sensor  Adult  w/Articulated Spring & 3'Cable,For adults over 45 pounds * Articulated spring finger sensor * 3 Foot (1M) cable * 1 year warranty * For GE Tuffsat  GE 3900 series pulse oximeters only *,GE-TS-F1-H,198.29,360.53,Respiratory Care,Pulse Oximeters/Accessories,0,0,GE-TS-F1-H.jpg,1300,0,0,0,,,,,,,,,,
General Credit Item,,General-credit,0,0,Default Major Category,Default Minor Category,0,0,,1351,0,0,0,,,,,,,,,,
GE Adult Finger Sensor for Tuff Sat,,GEOXYF1H,171.86,312.48,Respiratory Care,Pulse Oximeters/Accessories,0,0,geoxyf1h.jpg,1300,0,0,0,,,,,,,,,,
Hip Chair w/ Adjustable Footrest  Jade Color,The Lumex Everyday Hip Chair is ideal for people who have arthritis or for patients who have undergone hip or knee surgery. * The 27  high seat helps to reduce stress and fatigue on joints while sitting and when entering and exiting the chair. * High density foam in the upholstered seat and back makes sitting more comfortable for longer periods of time. * New adjustable height footrest provides greater comfort while sitting. * Footrest height is easily and securely adjusted by two spring-loaded adjustment knobs located on either side of frame. * Padded full-length arms make sitting and standing easier. * The anti-slip strip on the adjustable footrest provides added safety and is an assist during repositioning. * Sturdy metal frame and padded seat and back are easy to clean and maintain Maximum Weight Capacity 350 lb - EVENLY DISTRIBUTED.,GF4405857,378.26,687.74,Aids to Daily Living,Hip & Knee Post Surgical Prdct,0,0,GF4405857.jpg,1062,25,25,40,GF4405857.jpg,,,,,,,,,
